gate_type,delay_ps,tpHL_ps,tpLH_ps,power_mW,pdp,vdd,temp,cload,deck_file,output_file,static_input,static_state,switching_input,width_inv,width_n,width_n1,width_n2,width_n3,width_n4,width_p,width_p1,width_p2,width_p3,width_p4
xor2,90.7653,42.6716,90.7653,0.003419,0.310327,1.636,61.7,3.08,spice/generated/xor2_0121.cir,spice/outputs/xor2_0121_output.txt,a,1,b,1.343,,1.344,1.212,0.525,0.997,,1.391,1.261,1.265,1.235
xor2,83.0555,76.9482,83.0555,0.007144,0.593348,1.878,79.7,4.24,spice/generated/xor2_0122.cir,spice/outputs/xor2_0122_output.txt,a,0,b,1.188,,1.664,1.366,1.582,1.375,,0.54,1.212,1.951,1.674
xor2,158.5174,85.796,158.5174,0.007841,1.242935,1.893,-0.0,9.96,spice/generated/xor2_0123.cir,spice/outputs/xor2_0123_output.txt,b,0,a,1.073,,1.119,0.806,1.253,1.417,,1.551,0.786,1.162,1.128
xor2,205.5443,69.5391,205.5443,0.007573,1.556587,1.711,52.5,13.93,spice/generated/xor2_0124.cir,spice/outputs/xor2_0124_output.txt,a,1,b,1.498,,1.3,1.319,1.514,1.801,,1.218,1.065,1.935,1.189
xor2,366.4512,109.9623,366.4512,0.006246,2.288854,1.515,0.7,18.74,spice/generated/xor2_0125.cir,spice/outputs/xor2_0125_output.txt,a,1,b,1.058,,0.811,1.557,0.976,1.023,,0.837,1.959,0.946,0.934
xor2,132.0698,95.0688,132.0698,0.00419,0.553372,1.473,71.6,9.41,spice/generated/xor2_0126.cir,spice/outputs/xor2_0126_output.txt,a,1,b,0.88,,0.936,0.931,1.571,1.02,,1.97,1.728,1.932,1.707
xor2,126.2099,87.7413,126.2099,0.003562,0.44956,1.528,96.6,5.42,spice/generated/xor2_0127.cir,spice/outputs/xor2_0127_output.txt,b,1,a,0.771,,0.859,0.576,1.858,0.839,,1.343,0.907,0.664,1.611
xor2,302.8735,69.2218,302.8735,0.006762,2.048031,1.598,37.9,15.36,spice/generated/xor2_0128.cir,spice/outputs/xor2_0128_output.txt,a,1,b,1.181,,1.479,1.821,1.214,1.476,,0.706,1.947,1.967,0.737
xor2,225.7266,130.907,225.7266,0.006895,1.556385,1.571,-30.2,18.74,spice/generated/xor2_0129.cir,spice/outputs/xor2_0129_output.txt,b,1,a,1.269,,0.556,1.882,1.127,1.756,,1.478,0.848,1.608,1.775
xor2,288.3414,93.35,288.3414,0.008353,2.408516,1.873,-9.3,13.18,spice/generated/xor2_0130.cir,spice/outputs/xor2_0130_output.txt,a,0,b,1.249,,1.404,1.893,1.003,1.182,,1.808,0.934,0.556,0.948
xor2,170.3409,75.6309,170.3409,0.008487,1.445683,1.911,37.2,15.39,spice/generated/xor2_0131.cir,spice/outputs/xor2_0131_output.txt,b,1,a,0.693,,0.779,1.605,1.686,1.352,,0.669,0.744,1.188,0.886
xor2,306.2046,131.7431,306.2046,0.010623,3.252811,1.896,45.0,19.13,spice/generated/xor2_0132.cir,spice/outputs/xor2_0132_output.txt,a,0,b,0.587,,0.872,0.891,0.853,1.631,,1.504,0.777,0.711,0.985
xor2,237.604,60.296,237.604,0.005954,1.414694,1.557,19.3,13.14,spice/generated/xor2_0133.cir,spice/outputs/xor2_0133_output.txt,a,1,b,0.736,,1.885,1.832,1.655,1.535,,1.502,1.198,0.74,1.529
xor2,159.0327,88.2482,159.0327,0.004938,0.785303,1.769,-3.8,5.15,spice/generated/xor2_0134.cir,spice/outputs/xor2_0134_output.txt,b,0,a,0.634,,1.324,1.206,1.306,1.496,,0.73,1.622,1.409,1.124
xor2,99.0467,75.5422,99.0467,0.005954,0.589724,1.715,47.1,9.39,spice/generated/xor2_0135.cir,spice/outputs/xor2_0135_output.txt,b,1,a,0.862,,0.803,1.305,0.747,1.782,,1.876,0.668,1.743,1.854
xor2,339.2277,147.6318,339.2277,0.006036,2.047578,1.455,44.2,16.51,spice/generated/xor2_0136.cir,spice/outputs/xor2_0136_output.txt,b,0,a,1.309,,1.194,1.71,1.585,1.094,,1.18,1.27,1.185,0.587
xor2,247.7624,181.7048,247.7624,0.006016,1.490539,1.427,16.8,19.59,spice/generated/xor2_0137.cir,spice/outputs/xor2_0137_output.txt,a,1,b,0.564,,0.548,1.113,1.653,1.649,,1.991,1.902,0.604,1.901
xor2,126.0375,96.0912,126.0375,0.009856,1.242226,1.996,23.1,11.21,spice/generated/xor2_0138.cir,spice/outputs/xor2_0138_output.txt,b,0,a,1.37,,1.309,1.48,1.022,0.768,,1.86,1.063,1.524,1.493
xor2,166.1825,138.6141,166.1825,0.010535,1.750733,1.901,84.8,17.63,spice/generated/xor2_0139.cir,spice/outputs/xor2_0139_output.txt,b,0,a,1.478,,0.844,1.191,0.733,0.783,,1.195,1.579,1.136,1.069
xor2,228.4634,84.8565,228.4634,0.00771,1.761453,1.886,29.2,15.07,spice/generated/xor2_0140.cir,spice/outputs/xor2_0140_output.txt,a,1,b,1.266,,0.55,1.397,1.555,0.573,,1.826,0.523,0.809,0.651
xor2,217.5591,108.9587,217.5591,0.004733,1.029707,1.541,-4.2,7.09,spice/generated/xor2_0141.cir,spice/outputs/xor2_0141_output.txt,a,0,b,1.364,,1.597,0.978,1.397,1.509,,0.585,1.256,0.934,1.724
xor2,113.6892,43.5096,113.6892,0.006442,0.732386,1.991,46.0,7.54,spice/generated/xor2_0142.cir,spice/outputs/xor2_0142_output.txt,a,1,b,0.914,,0.763,1.518,1.334,0.57,,0.913,1.335,1.388,1.603
xor2,186.9803,102.3774,186.9803,0.005801,1.084673,1.818,27.4,8.84,spice/generated/xor2_0143.cir,spice/outputs/xor2_0143_output.txt,a,0,b,0.8,,1.786,0.717,1.195,0.586,,0.776,1.307,0.861,0.838
xor2,147.026,77.9413,147.026,0.002986,0.43902,1.633,2.1,1.75,spice/generated/xor2_0144.cir,spice/outputs/xor2_0144_output.txt,b,0,a,0.83,,1.744,0.577,1.066,1.407,,0.619,1.175,1.057,1.303
xor2,172.4996,107.5451,172.4996,0.009943,1.715164,1.883,57.0,15.19,spice/generated/xor2_0145.cir,spice/outputs/xor2_0145_output.txt,a,0,b,1.171,,1.863,0.818,0.785,1.612,,0.826,0.813,1.861,0.955
xor2,174.797,60.7236,174.797,0.006857,1.198583,1.817,76.1,9.85,spice/generated/xor2_0146.cir,spice/outputs/xor2_0146_output.txt,a,1,b,0.897,,1.473,0.963,1.039,1.824,,0.859,0.982,0.925,1.199
xor2,158.0184,82.8838,158.0184,0.006321,0.998834,1.949,21.2,7.27,spice/generated/xor2_0147.cir,spice/outputs/xor2_0147_output.txt,a,0,b,0.914,,1.902,1.369,1.126,0.729,,1.344,0.832,0.719,0.891
xor2,161.5123,129.0588,161.5123,0.007929,1.280631,1.7,68.0,14.69,spice/generated/xor2_0148.cir,spice/outputs/xor2_0148_output.txt,a,0,b,1.185,,1.236,0.752,1.692,0.754,,0.886,1.732,1.95,1.463
xor2,172.7135,61.5299,172.7135,0.00579,1.000011,1.95,49.5,5.4,spice/generated/xor2_0149.cir,spice/outputs/xor2_0149_output.txt,b,0,a,1.142,,1.502,1.647,1.119,1.764,,0.588,0.551,1.77,1.918
xor2,205.3452,203.373,205.3452,0.005588,1.147469,1.531,35.2,14.72,spice/generated/xor2_0150.cir,spice/outputs/xor2_0150_output.txt,a,0,b,0.56,,0.524,1.298,1.117,0.525,,1.457,1.901,1.869,1.489
xor2,150.7253,95.3001,150.7253,0.007711,1.162243,1.701,75.1,16.1,spice/generated/xor2_0151.cir,spice/outputs/xor2_0151_output.txt,b,1,a,0.931,,0.861,1.43,0.879,1.032,,1.91,0.769,1.877,1.287
xor2,135.9962,92.8837,135.9962,0.006838,0.929942,1.976,35.7,8.17,spice/generated/xor2_0152.cir,spice/outputs/xor2_0152_output.txt,a,0,b,0.743,,1.988,1.475,0.548,1.108,,1.546,0.95,1.742,0.621
xor2,175.0632,60.3929,175.0632,0.009583,1.677631,1.782,76.0,18.12,spice/generated/xor2_0153.cir,spice/outputs/xor2_0153_output.txt,a,1,b,0.583,,1.961,1.842,1.879,0.845,,1.768,1.467,0.997,1.966
xor2,608.0047,149.2074,608.0047,0.005441,3.308154,1.428,-27.7,14.54,spice/generated/xor2_0154.cir,spice/outputs/xor2_0154_output.txt,a,0,b,1.426,,0.972,1.942,1.381,1.628,,1.849,1.345,0.549,1.893
xor2,255.2392,151.6172,255.2392,0.006228,1.58963,1.58,53.1,15.16,spice/generated/xor2_0155.cir,spice/outputs/xor2_0155_output.txt,a,0,b,1.067,,1.61,1.686,1.534,0.618,,1.774,1.516,1.311,1.076
xor2,153.8558,58.7345,153.8558,0.003244,0.499108,1.459,-1.7,5.33,spice/generated/xor2_0156.cir,spice/outputs/xor2_0156_output.txt,a,1,b,0.576,,0.99,1.451,1.675,1.176,,1.408,1.421,1.393,1.953
xor2,293.9221,116.024,293.9221,0.003737,1.098387,1.511,56.7,8.4,spice/generated/xor2_0157.cir,spice/outputs/xor2_0157_output.txt,a,0,b,0.88,,0.902,1.07,1.676,0.731,,1.658,0.943,0.87,0.61
xor2,245.6396,83.8477,245.6396,0.004079,1.001964,1.455,115.6,11.53,spice/generated/xor2_0158.cir,spice/outputs/xor2_0158_output.txt,a,1,b,0.945,,1.335,1.269,0.655,0.634,,1.642,0.653,0.631,1.146
xor2,170.5681,142.2207,170.5681,0.003254,0.555029,1.407,28.3,6.1,spice/generated/xor2_0159.cir,spice/outputs/xor2_0159_output.txt,b,0,a,1.279,,1.282,1.528,0.754,0.903,,1.587,1.339,1.989,0.864
xor2,95.2392,39.0045,95.2392,0.00209,0.19905,1.5,5.5,1.13,spice/generated/xor2_0160.cir,spice/outputs/xor2_0160_output.txt,a,1,b,0.8,,1.244,1.425,1.187,0.703,,1.674,1.042,1.916,1.581
xor2,95.6681,55.529,95.6681,0.007723,0.738845,1.905,22.7,10.1,spice/generated/xor2_0161.cir,spice/outputs/xor2_0161_output.txt,b,1,a,1.362,,1.392,0.951,1.405,1.543,,1.16,1.146,1.735,1.477
xor2,136.2894,96.9648,136.2894,0.009127,1.243913,1.981,8.1,12.25,spice/generated/xor2_0162.cir,spice/outputs/xor2_0162_output.txt,b,0,a,1.195,,1.725,1.089,0.671,1.346,,1.237,1.364,0.864,1.064
xor2,66.5295,38.3524,66.5295,0.00637,0.423793,1.972,36.2,5.6,spice/generated/xor2_0163.cir,spice/outputs/xor2_0163_output.txt,b,1,a,1.208,,1.693,1.114,1.249,1.45,,1.158,0.937,1.539,1.728
xor2,239.4084,94.7113,239.4084,0.011154,2.670361,1.873,-27.8,18.01,spice/generated/xor2_0164.cir,spice/outputs/xor2_0164_output.txt,b,0,a,1.491,,1.538,1.315,1.686,1.039,,1.219,1.101,1.26,1.881
xor2,73.8438,73.8438,71.0792,0.005107,0.37712,1.861,68.5,1.2,spice/generated/xor2_0165.cir,spice/outputs/xor2_0165_output.txt,a,0,b,0.855,,1.099,1.629,1.949,1.146,,1.47,0.566,1.975,1.516
xor2,95.7558,95.7558,92.3545,0.003937,0.376991,1.706,45.6,2.99,spice/generated/xor2_0166.cir,spice/outputs/xor2_0166_output.txt,a,0,b,1.081,,1.383,1.251,1.017,0.537,,1.363,1.169,1.087,1.659
xor2,211.251,133.2768,211.251,0.003862,0.815851,1.47,115.2,6.71,spice/generated/xor2_0167.cir,spice/outputs/xor2_0167_output.txt,b,0,a,0.642,,1.214,1.157,1.545,0.978,,0.968,1.183,0.81,1.224
xor2,160.4107,86.4423,160.4107,0.008441,1.354027,1.91,66.9,8.7,spice/generated/xor2_0168.cir,spice/outputs/xor2_0168_output.txt,b,0,a,1.177,,0.74,1.34,1.938,0.848,,0.747,1.976,0.866,0.762
xor2,124.5071,93.7881,124.5071,0.004651,0.579083,1.784,31.3,2.19,spice/generated/xor2_0169.cir,spice/outputs/xor2_0169_output.txt,b,0,a,0.529,,1.557,0.809,1.628,1.713,,1.421,0.796,1.388,1.083
xor2,150.0946,66.0275,150.0946,0.004658,0.699141,1.619,-7.5,9.7,spice/generated/xor2_0170.cir,spice/outputs/xor2_0170_output.txt,b,1,a,0.614,,1.083,1.089,0.671,1.028,,1.506,1.234,1.949,0.97
xor2,180.4886,77.4111,180.4886,0.008188,1.477841,1.951,57.4,9.04,spice/generated/xor2_0171.cir,spice/outputs/xor2_0171_output.txt,a,0,b,1.172,,0.712,1.083,1.395,1.362,,0.97,0.858,0.675,1.06
xor2,165.077,96.2462,165.077,0.005916,0.976596,1.733,40.8,10.6,spice/generated/xor2_0172.cir,spice/outputs/xor2_0172_output.txt,a,1,b,0.64,,0.514,0.705,1.723,1.946,,0.972,1.177,0.58,1.039
xor2,213.5609,101.0984,213.5609,0.00688,1.469299,1.811,28.6,9.69,spice/generated/xor2_0173.cir,spice/outputs/xor2_0173_output.txt,a,0,b,1.34,,0.938,0.912,1.306,0.752,,1.233,0.624,0.546,1.642
xor2,134.9245,80.6518,134.9245,0.007481,1.00937,1.744,4.2,13.42,spice/generated/xor2_0174.cir,spice/outputs/xor2_0174_output.txt,b,1,a,1.043,,1.162,0.828,1.138,1.604,,1.986,1.313,1.635,1.64
xor2,248.7932,94.3929,248.7932,0.01071,2.664575,1.925,-34.7,17.36,spice/generated/xor2_0175.cir,spice/outputs/xor2_0175_output.txt,a,0,b,0.763,,1.718,0.815,1.606,1.534,,1.793,0.63,1.798,0.676
xor2,186.8432,132.109,186.8432,0.010065,1.880577,1.77,89.5,19.1,spice/generated/xor2_0176.cir,spice/outputs/xor2_0176_output.txt,b,0,a,1.314,,0.753,1.969,0.939,1.359,,1.708,1.355,1.298,1.395
xor2,207.3781,84.4164,207.3781,0.01209,2.507201,1.978,89.6,13.85,spice/generated/xor2_0177.cir,spice/outputs/xor2_0177_output.txt,a,0,b,1.419,,0.875,1.567,1.743,1.642,,1.989,1.801,0.69,1.799
xor2,314.2011,111.3004,314.2011,0.008993,2.82561,1.746,4.3,19.05,spice/generated/xor2_0178.cir,spice/outputs/xor2_0178_output.txt,a,0,b,0.914,,1.273,0.917,1.905,1.054,,1.178,1.45,1.82,0.64
xor2,102.7538,57.3461,102.7538,0.00886,0.910399,1.921,99.8,10.4,spice/generated/xor2_0179.cir,spice/outputs/xor2_0179_output.txt,a,1,b,0.593,,1.694,1.097,1.952,1.737,,1.958,1.452,1.546,1.775
xor2,258.554,103.9597,258.554,0.006319,1.633803,1.603,55.4,17.3,spice/generated/xor2_0180.cir,spice/outputs/xor2_0180_output.txt,a,1,b,1.066,,0.649,1.676,1.189,0.686,,1.228,1.016,1.524,0.573
xor2,251.225,158.8772,251.225,0.003905,0.981034,1.4,118.1,8.07,spice/generated/xor2_0181.cir,spice/outputs/xor2_0181_output.txt,b,0,a,0.702,,1.899,0.911,1.482,0.876,,1.533,0.698,1.475,0.738
xor2,115.21,70.3073,115.21,0.002993,0.344824,1.638,10.4,1.18,spice/generated/xor2_0182.cir,spice/outputs/xor2_0182_output.txt,a,0,b,1.199,,1.215,0.699,0.839,1.52,,0.851,1.483,1.556,0.502
xor2,243.5115,103.7795,243.5115,0.009168,2.232513,1.993,29.7,15.31,spice/generated/xor2_0183.cir,spice/outputs/xor2_0183_output.txt,b,0,a,0.632,,0.97,1.821,0.706,1.66,,0.606,1.075,1.596,0.654
xor2,467.4984,179.6319,467.4984,0.005721,2.674558,1.441,52.9,18.04,spice/generated/xor2_0184.cir,spice/outputs/xor2_0184_output.txt,b,0,a,1.11,,1.88,1.424,1.164,0.826,,0.746,1.027,0.82,1.622
xor2,311.4271,88.4505,311.4271,0.008127,2.530968,1.754,23.4,14.12,spice/generated/xor2_0185.cir,spice/outputs/xor2_0185_output.txt,a,0,b,1.463,,1.33,1.4,1.411,1.668,,0.972,0.71,0.915,0.626
xor2,108.7266,85.8765,108.7266,0.006516,0.708463,1.711,44.1,11.04,spice/generated/xor2_0186.cir,spice/outputs/xor2_0186_output.txt,b,1,a,1.248,,1.242,0.669,1.249,1.391,,0.943,0.582,1.847,1.932
xor2,97.7031,89.5794,97.7031,0.006297,0.615236,1.96,-18.2,5.98,spice/generated/xor2_0187.cir,spice/outputs/xor2_0187_output.txt,b,0,a,1.361,,1.932,1.656,0.525,0.601,,1.353,1.048,1.524,1.644
xor2,86.4915,86.4915,70.8621,0.005907,0.510905,1.969,25.7,2.5,spice/generated/xor2_0188.cir,spice/outputs/xor2_0188_output.txt,b,0,a,0.786,,1.461,1.306,0.729,0.625,,1.569,1.651,1.135,1.103
xor2,202.8837,127.8301,202.8837,0.005624,1.141018,1.722,24.5,9.26,spice/generated/xor2_0189.cir,spice/outputs/xor2_0189_output.txt,a,0,b,1.134,,1.595,1.77,0.587,0.629,,1.752,1.522,0.599,1.548
xor2,92.5817,42.5644,92.5817,0.003344,0.309593,1.586,82.4,4.17,spice/generated/xor2_0190.cir,spice/outputs/xor2_0190_output.txt,b,1,a,1.241,,1.93,1.285,1.674,1.581,,0.679,1.562,1.552,0.746
xor2,66.9649,22.8146,66.9649,0.00344,0.230359,1.84,-20.5,2.05,spice/generated/xor2_0191.cir,spice/outputs/xor2_0191_output.txt,b,1,a,1.4,,1.963,1.441,1.244,1.266,,1.003,1.144,1.286,0.894
xor2,329.4342,199.8646,329.4342,0.006194,2.040515,1.494,87.6,18.48,spice/generated/xor2_0192.cir,spice/outputs/xor2_0192_output.txt,b,0,a,1.394,,1.788,0.518,0.569,1.046,,1.511,0.673,1.611,0.504
xor2,241.7557,125.4245,241.7557,0.008748,2.114879,1.732,110.8,18.14,spice/generated/xor2_0193.cir,spice/outputs/xor2_0193_output.txt,b,0,a,1.241,,0.907,0.617,1.059,1.253,,1.129,0.983,1.124,1.58
xor2,138.3165,132.4109,138.3165,0.008524,1.17901,1.883,121.9,11.71,spice/generated/xor2_0194.cir,spice/outputs/xor2_0194_output.txt,a,0,b,1.454,,0.991,1.33,0.512,0.801,,0.603,1.198,0.923,1.767
xor2,92.8645,92.8645,89.6681,0.005189,0.481874,1.678,57.6,7.58,spice/generated/xor2_0195.cir,spice/outputs/xor2_0195_output.txt,b,1,a,0.993,,0.868,0.51,1.115,0.849,,1.659,0.793,1.851,1.641
xor2,104.4314,65.1512,104.4314,0.002536,0.264838,1.401,68.5,2.77,spice/generated/xor2_0196.cir,spice/outputs/xor2_0196_output.txt,b,1,a,1.349,,1.238,0.59,1.995,1.567,,1.591,0.656,1.295,0.857
xor2,158.8895,44.0789,158.8895,0.005283,0.839413,1.821,21.5,5.5,spice/generated/xor2_0197.cir,spice/outputs/xor2_0197_output.txt,a,1,b,1.475,,0.612,1.352,1.152,1.946,,0.627,0.643,0.7,1.73
xor2,133.7123,47.5274,133.7123,0.007088,0.947753,1.956,24.8,9.54,spice/generated/xor2_0198.cir,spice/outputs/xor2_0198_output.txt,a,1,b,1.332,,0.704,1.655,0.663,0.658,,0.989,1.179,0.85,1.915
xor2,218.309,98.2483,218.309,0.00335,0.731335,1.472,19.1,5.09,spice/generated/xor2_0199.cir,spice/outputs/xor2_0199_output.txt,a,0,b,1.27,,1.711,0.956,1.557,1.405,,1.178,1.195,1.779,0.636
xor2,226.7737,142.53,226.7737,0.003847,0.872398,1.455,1.0,5.75,spice/generated/xor2_0200.cir,spice/outputs/xor2_0200_output.txt,a,0,b,0.856,,0.547,1.107,1.178,1.622,,1.27,1.516,0.89,1.986
xor2,112.1487,110.1241,112.1487,0.007056,0.791321,1.882,-16.9,5.92,spice/generated/xor2_0201.cir,spice/outputs/xor2_0201_output.txt,b,0,a,0.512,,1.058,1.445,1.467,1.373,,1.746,1.974,0.696,1.736
xor2,139.202,40.3611,139.202,0.007948,1.106377,1.998,-7.4,9.23,spice/generated/xor2_0202.cir,spice/outputs/xor2_0202_output.txt,a,1,b,1.146,,0.684,1.913,0.576,1.886,,1.714,0.638,1.771,1.713
xor2,225.9649,181.2093,225.9649,0.003792,0.856859,1.418,72.7,8.83,spice/generated/xor2_0203.cir,spice/outputs/xor2_0203_output.txt,a,0,b,0.673,,0.552,1.429,0.869,0.943,,0.822,0.781,0.92,1.825
xor2,185.1585,116.0382,185.1585,0.00438,0.810994,1.453,23.2,10.11,spice/generated/xor2_0204.cir,spice/outputs/xor2_0204_output.txt,a,1,b,0.919,,1.315,0.529,1.074,1.57,,1.464,1.696,0.874,1.991
xor2,262.3049,90.2587,262.3049,0.010916,2.86332,1.948,42.9,15.57,spice/generated/xor2_0205.cir,spice/outputs/xor2_0205_output.txt,b,0,a,0.888,,1.668,0.588,1.987,1.294,,0.77,0.978,0.829,1.844
xor2,258.6932,183.2999,258.6932,0.006513,1.684869,1.46,68.4,16.95,spice/generated/xor2_0206.cir,spice/outputs/xor2_0206_output.txt,b,0,a,0.767,,0.829,1.77,1.696,1.032,,1.724,1.876,0.584,1.995
xor2,299.1685,116.372,299.1685,0.006386,1.91049,1.542,12.5,16.4,spice/generated/xor2_0207.cir,spice/outputs/xor2_0207_output.txt,a,1,b,1.238,,1.351,0.713,1.923,1.755,,1.038,1.387,1.555,1.028
xor2,377.4184,188.3927,377.4184,0.00529,1.996543,1.505,-33.7,16.25,spice/generated/xor2_0208.cir,spice/outputs/xor2_0208_output.txt,a,0,b,0.556,,1.421,1.71,1.011,0.766,,1.402,0.53,1.217,0.998
xor2,163.7917,148.728,163.7917,0.003901,0.638951,1.413,56.8,6.73,spice/generated/xor2_0209.cir,spice/outputs/xor2_0209_output.txt,b,0,a,1.417,,1.06,1.913,1.093,0.652,,1.662,1.77,1.791,1.941
xor2,225.0587,59.4582,225.0587,0.009526,2.143909,1.839,32.1,16.47,spice/generated/xor2_0210.cir,spice/outputs/xor2_0210_output.txt,a,1,b,1.139,,1.834,1.421,1.035,1.498,,1.231,0.976,1.561,1.343
xor2,316.1098,121.8458,316.1098,0.008378,2.648368,1.84,8.6,16.37,spice/generated/xor2_0211.cir,spice/outputs/xor2_0211_output.txt,b,0,a,0.678,,1.656,1.351,0.773,0.977,,0.503,1.553,1.359,1.776
xor2,172.0051,81.5068,172.0051,0.00972,1.67189,1.962,-16.8,9.49,spice/generated/xor2_0212.cir,spice/outputs/xor2_0212_output.txt,a,0,b,1.245,,0.633,1.563,1.459,1.83,,0.857,1.974,0.752,1.828
xor2,219.4511,52.9307,219.4511,0.004636,1.017375,1.55,-28.8,11.37,spice/generated/xor2_0213.cir,spice/outputs/xor2_0213_output.txt,b,1,a,0.757,,1.954,1.827,1.24,1.068,,0.662,0.502,1.079,1.599
xor2,230.3657,126.0065,230.3657,0.009247,2.130192,1.873,55.4,17.87,spice/generated/xor2_0214.cir,spice/outputs/xor2_0214_output.txt,b,0,a,1.258,,0.53,0.892,0.657,1.013,,0.838,1.177,1.699,0.55
xor2,122.1376,107.6657,122.1376,0.005218,0.637314,1.728,108.2,2.92,spice/generated/xor2_0215.cir,spice/outputs/xor2_0215_output.txt,b,0,a,0.593,,1.914,0.747,1.835,0.736,,1.391,1.42,1.224,0.546
xor2,68.561,31.9156,68.561,0.002363,0.16201,1.646,51.4,1.07,spice/generated/xor2_0216.cir,spice/outputs/xor2_0216_output.txt,b,1,a,1.426,,1.089,1.324,1.236,0.582,,1.31,1.491,0.946,0.644
xor2,166.4103,114.7917,166.4103,0.011923,1.98411,1.894,63.1,18.0,spice/generated/xor2_0217.cir,spice/outputs/xor2_0217_output.txt,a,0,b,0.98,,1.21,0.673,1.677,1.206,,0.645,0.81,1.457,1.966
xor2,252.5586,118.7405,252.5586,0.007893,1.993445,1.785,23.9,14.23,spice/generated/xor2_0218.cir,spice/outputs/xor2_0218_output.txt,b,0,a,0.871,,0.895,1.756,1.346,0.727,,1.072,0.78,0.567,1.16
xor2,193.3031,56.408,193.3031,0.006991,1.351382,1.801,93.3,11.88,spice/generated/xor2_0219.cir,spice/outputs/xor2_0219_output.txt,b,1,a,0.914,,1.284,1.948,1.531,1.905,,1.635,0.841,0.591,1.081
xor2,500.3251,121.7698,500.3251,0.007834,3.919547,1.579,25.1,19.03,spice/generated/xor2_0220.cir,spice/outputs/xor2_0220_output.txt,b,0,a,1.354,,1.974,0.721,1.924,1.174,,0.552,1.357,1.275,1.357
xor2,76.953,36.2115,76.953,0.005122,0.394153,1.885,-19.2,2.27,spice/generated/xor2_0221.cir,spice/outputs/xor2_0221_output.txt,a,1,b,0.923,,1.751,0.887,1.866,1.871,,1.982,1.153,1.996,1.441
xor2,214.385,123.1152,214.385,0.00682,1.462106,1.731,101.3,12.07,spice/generated/xor2_0222.cir,spice/outputs/xor2_0222_output.txt,b,0,a,1.02,,1.673,0.669,0.724,1.35,,1.876,0.519,1.551,1.381
xor2,109.6626,93.6823,109.6626,0.003675,0.40301,1.738,-23.3,3.73,spice/generated/xor2_0223.cir,spice/outputs/xor2_0223_output.txt,a,0,b,0.786,,1.228,1.413,0.556,0.913,,1.303,1.016,1.116,1.075
xor2,343.5721,120.0729,343.5721,0.007085,2.434208,1.637,105.0,17.31,spice/generated/xor2_0224.cir,spice/outputs/xor2_0224_output.txt,b,0,a,1.191,,1.007,1.69,0.966,1.764,,0.574,1.213,0.903,1.059
xor2,270.7727,142.0628,270.7727,0.00631,1.708576,1.481,120.7,15.43,spice/generated/xor2_0225.cir,spice/outputs/xor2_0225_output.txt,a,0,b,0.943,,0.782,0.817,1.736,1.611,,1.739,0.904,1.125,1.468
xor2,124.2376,103.4316,124.2376,0.005659,0.703061,1.709,-13.8,5.74,spice/generated/xor2_0226.cir,spice/outputs/xor2_0226_output.txt,a,0,b,0.811,,0.543,0.789,1.749,1.755,,1.26,0.703,1.777,1.819
xor2,143.928,107.0081,143.928,0.009858,1.418842,1.951,76.3,17.54,spice/generated/xor2_0227.cir,spice/outputs/xor2_0227_output.txt,a,1,b,0.774,,0.546,1.059,1.391,0.766,,1.735,1.258,1.453,0.686
xor2,233.6816,75.0062,233.6816,0.005528,1.291792,1.498,107.6,13.88,spice/generated/xor2_0228.cir,spice/outputs/xor2_0228_output.txt,a,1,b,1.249,,1.358,1.947,1.786,1.471,,1.533,0.928,1.08,0.744
xor2,172.1137,90.1278,172.1137,0.007905,1.360559,1.708,102.7,14.54,spice/generated/xor2_0229.cir,spice/outputs/xor2_0229_output.txt,a,1,b,1.467,,1.701,0.836,1.413,1.915,,1.523,1.211,0.698,0.76
xor2,228.7106,114.9837,228.7106,0.01073,2.454065,1.937,100.5,16.95,spice/generated/xor2_0230.cir,spice/outputs/xor2_0230_output.txt,a,1,b,0.959,,1.377,0.511,1.999,1.95,,0.827,0.953,1.281,1.435
xor2,101.1777,36.9547,101.1777,0.004579,0.463293,1.811,39.5,5.57,spice/generated/xor2_0231.cir,spice/outputs/xor2_0231_output.txt,b,1,a,0.836,,1.928,1.477,0.783,1.276,,0.915,0.988,0.915,1.484
xor2,86.6126,61.0723,86.6126,0.004707,0.407686,1.796,72.3,4.61,spice/generated/xor2_0232.cir,spice/outputs/xor2_0232_output.txt,b,1,a,1.221,,1.082,0.553,1.562,1.358,,1.483,1.996,0.889,1.128
xor2,149.3775,104.7706,149.3775,0.009449,1.411468,1.944,70.9,15.5,spice/generated/xor2_0233.cir,spice/outputs/xor2_0233_output.txt,b,1,a,1.007,,0.646,0.692,0.888,1.713,,1.768,1.761,1.815,0.772
xor2,149.3354,59.6682,149.3354,0.007138,1.065956,1.793,-3.3,13.05,spice/generated/xor2_0234.cir,spice/outputs/xor2_0234_output.txt,b,1,a,0.723,,1.378,1.196,0.677,0.581,,1.807,1.131,1.83,1.058
xor2,278.2816,106.2814,278.2816,0.011945,3.324074,1.934,42.6,18.23,spice/generated/xor2_0235.cir,spice/outputs/xor2_0235_output.txt,a,0,b,1.367,,0.706,0.8,1.114,1.354,,1.073,0.948,0.581,1.781
